1871,1284.3333333333
1872,913
1873,664.3333333333
1874,1014.6666666667
1875,851.1666666667
1876,687.4166666667
1877,474.1666666667
1878,729
1879,1048.6666666667
1880,552.25
1881,733.5833333333
1882,703.6666666667
1883,638.8333333333
1884,888.4166666667
1885,942.5
1886,934.8333333333
1887,870.6666666667
1888,1003.3333333333
1889,1003.5
1890,1048
1891,889
1892,835
1893,1049.9166666667
1894,1427.4166666667
1895,787.5
1896,494.8333333333
1897,895.4166666667
1898,1076.3333333333
1899,947.8333333333
1900,804.9166666667
1901,709.3333333333
1902,734.0833333333
1903,1022.3333333333
1904,866.6666666667
1905,753.6666666667
1906,836.9166666667
1907,514.5833333333
1908,592.4166666667
1909,912.4166666667
1910,924.9166666667
1911,913
1912,732.1666666667
1913,678.6666666667
1914,821.25
1915,1180.3333333333
1916,997.8333333333
1917,953.5833333333
1918,506.5
1919,833.5
1920,688.5
1921,890.5833333333
1922,1216.6666666667
1923,921.9166666667
1924,933.75
1925,930.1666666667
1926,869.4166666667
1927,889.4166666667
1928,647.6666666667
1929,854
1930,932.9166666667
1931,901.1666666667
1932,658.6666666667
1933,804.1666666667
1934,895.25
1935,737.9166666667
1936,1274.8333333333
1937,804.4166666667
1938,1247.6666666667
1939,803.0833333333
1940,735.3333333333
1941,611.3333333333
1942,864
1943,957.75
1944,901
1945,834.1666666667
1946,896.5833333333
1947,851.6666666667
1948,1106.4166666667
1949,984.1666666667
1950,784.5833333333
1951,633.8333333333
1952,748.0833333333
1953,1089.3333333333
1954,805.9166666667
1955,1191.6666666667
1956,1041.5833333333
1957,771
1958,821.5833333333
1959,707
1960,952
1961,1034.5
1962,858.75
1963,807
1964,831.5
1965,536.3333333333
1966,594.5833333333
1967,855.0833333333
1968,683.5833333333
1969,860.9166666667
1970,983.0833333333
1971,1173.4166666667
1972,629.1666666667
1973,950.25
1974,682.4166666667
1975,983.4166666667
1976,779.75
1977,695.4166666667
1978,899.25
1979,502.25
1980,1249.25
1981,978.25
1982,966.75
1983,961.6666666667
1984,923.25
1985,1007.5833333333
1986,757.9166666667
1987,631.75
1988,841.5833333333
1989,841.4166666667
1990,990.6666666667
1991,639
1992,706.3333333333
1993,739.3333333333
1994,809
1995,766.25
1996,904
1997,895.5
1998,867.1666666667
1999,976
2000,893.5
2001,907
2002,672.8333333333
2003,960.9166666667
2004,689.3333333333
2005,755.25
2006,686.9166666667
2007,783.5
2008,1146.5833333333
2009,581
2010,627.0833333333
2011,743.6666666667
