1871,507.5
1872,649.5833333333
1873,548.1666666667
1874,932.5
1875,725.8333333333
1876,343.9166666667
1877,736.5833333333
1878,888.9166666667
1879,747.5
1880,670
1881,599.0833333333
1882,878.6666666667
1883,769.4166666667
1884,569.4166666667
1885,731.8333333333
1886,753.5833333333
1887,708.9166666667
1888,593.6666666667
1889,769.6666666667
1890,715.5
1891,514.5833333333
1892,984.4166666667
1893,898.6666666667
1894,725.8333333333
1895,777.25
1896,604.4166666667
1897,721.25
1898,749.5
1899,412.3333333333
1900,661.0833333333
1901,669.4166666667
1902,663.0833333333
1903,854.0833333333
1904,556.5833333333
1905,497.8333333333
1906,765.3333333333
1907,711.5
1908,629.25
1909,628.5833333333
1910,689
1911,566.6666666667
1912,649.3333333333
1913,537.5833333333
1914,863.0833333333
1915,679.0833333333
1916,947
1917,798.1666666667
1918,481.4166666667
1919,675
1920,488.4166666667
1921,567.8333333333
1922,564.8333333333
1923,595.75
1924,545
1925,651
1926,572.25
1927,634.25
1928,746.4166666667
1929,584.3333333333
1930,628.9166666667
1931,704.5833333333
1932,828
1933,869.5833333333
1934,640.25
1935,658.1666666667
1936,465.6666666667
1937,577.6666666667
1938,727.0833333333
1939,618.5833333333
1940,657.25
1941,499.3333333333
1942,599.75
1943,835.8333333333
1944,687.1666666667
1945,569.5
1946,838.4166666667
1947,657.5
1948,751.25
1949,748.8333333333
1950,745.8333333333
1951,710.1666666667
1952,647.6666666667
1953,912.75
1954,630.3333333333
1955,848.0833333333
1956,1030.0833333333
1957,805.6666666667
1958,761.1666666667
1959,801.1666666667
1960,680.1666666667
1961,795.9166666667
1962,818.0833333333
1963,748.6666666667
1964,918.5833333333
1965,613.1666666667
1966,749.4166666667
1967,710.5
1968,660.75
1969,765.75
1970,760.1666666667
1971,593.0833333333
1972,456.5833333333
1973,615.75
1974,721.25
1975,956.75
1976,689
1977,762.8333333333
1978,858.1666666667
1979,768.4166666667
1980,580.8333333333
1981,800.5
1982,690.5833333333
1983,795.75
1984,602.5
1985,536.3333333333
1986,612.25
1987,693
1988,788.5833333333
1989,682.0833333333
1990,650.4166666667
1991,784.3333333333
1992,690.6666666667
1993,743.5
1994,704.4166666667
1995,639.1666666667
1996,654.9166666667
1997,639.75
1998,776.1666666667
1999,645.4166666667
2000,679
2001,594.75
2002,575.3333333333
2003,452
2004,557.6666666667
2005,852.5833333333
2006,722.5
2007,909.25
2008,739.3333333333
2009,914.8333333333
2010,857.5833333333
2011,593.8333333333
